"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00093765","2000-07-17","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  152",",,W,",,,,,"  317",",,W","  222",",,W","   19",",,W"," 1628",",,W"," 1627",",,W","  272",",,W",,,"  170",",,W","  180",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,
"USW00093765","2000-07-18","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  306",",,W","  211",",,W","   28",",,W"," 2230",",,W"," 2044",",,W","  261",",,W",,,"  220",",,W","  210",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2000-07-19","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  300",",,W","  256",",,W","   60",",,W"," 2344",",,W"," 2348",",,W","  278",",,W",,,"  210",",,W","  210",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,
"USW00093765","2000-07-20","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    8",",,W,",,,,,"  306",",,W","  217",",,W","   45",",,W"," 0026",",,W"," 0014",",,W","  261",",,W",,,"  220",",,W","  220",",,W","  116",",,W","  134",",,W",,,,,,,,,,,,
"USW00093765","2000-07-21","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   13",",,W,",,,,,"  278",",,W","  217",",,W","   28",",,W"," 1725",",,W"," 1544",",,W","  250",",,W",,,"   90",",,W","   50",",,W","   67",",,W","   80",",,W",,,,,,,,,,,,
"USW00093765","2000-07-22","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   56",",,W,",,,,,"  294",",,W","  217",",,W","   31",",,W"," 2011",",,W"," 2019",",,W","  256",",,W",,,"  200",",,W","  230",",,W","   89",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2000-07-23","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   10",",,W,",,,,,"  283",",,W","  228",",,W","   21",",,W"," 1441",",,W"," 1449",",,W","  256",",,W",,,"  140",",,W","  150",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2000-07-24","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  460",",,W,",,,,,"  278",",,W","  211",",,W","   32",",,W"," 1058",",,W"," 1057",",,W","  244",",,W",,,"  220",",,W","  220",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,
"USW00093765","2000-07-25","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  483",",,W,",,,,,"  272",",,W","  211",",,W","   36",",,W"," 1245",",,W"," 1236",",,W","  244",",,W",,,"  360",",,W","  260",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,
"USW00093765","2000-07-26","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   53",",,W,",,,,,"  278",",,W","  233",",,W","   24",",,W"," 0324",",,W"," 0321",",,W","  256",",,W",,,"  220",",,W","  200",",,W","   80",",,W","  107",",,W",,,,,,,,,,,,
"USW00093765","2000-07-27","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,",,,,,"  300",",,W","  239",",,W","   19",",,W"," 1701",",,W"," 1441",",,W","  272",",,W",,,"  310",",,W","  210",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,
"USW00093765","2000-07-28","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  294",",,W","  228",",,W","   22",",,W"," 1706",",,W"," 1650",",,W","  261",",,W",,,"  150",",,W","  160",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2000-07-29","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,",,,,,"  294",",,W","  239",",,W","   31",",,W"," 1626",",,W"," 1631",",,W","  267",",,W",,,"  210",",,W","  210",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2000-07-30","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   89",",,W,",,,,,"  306",",,W","  239",",,W","   37",",,W"," 0030",",,W"," 0029",",,W","  272",",,W",,,"  180",",,W","  180",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,
"USW00093765","2000-07-31","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   61",",,W,",,,,,"  294",",,W","  244",",,W","   60",",,W"," 0838",",,W"," 0837",",,W","  272",",,W",,,"  260",",,W","  270",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,
"USW00093765","2000-08-01","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  306",",,W","  272",",,W","   56",",,W"," 1629",",,W"," 1621",",,W","  289",",,W",,,"  190",",,W","  190",",,W","   80",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2000-08-02","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   66",",,W,",,,,,"  300",",,W","  244",",,W","   47",",,W"," 1926",",,W"," 1937",",,W","  272",",,W",,,"  210",",,W","  210",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,
"USW00093765","2000-08-03","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,",,,,,"  300",",,W","  256",",,W","   64",",,W"," 0818",",,W"," 0818",",,W","  278",",,W",,,"  200",",,W","  200",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,
"USW00093765","2000-08-04","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  137",",,W,",,,,,"  283",",,W","  233",",,W","   49",",,W"," 0227",",,W"," 0225",",,W","  261",",,W",,,"  260",",,W","  260",",,W","  116",",,W","  139",",,W",,,,,,,,,,,,
"USW00093765","2000-08-05","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   53",",,W,",,,,,"  289",",,W","  228",",,W","   27",",,W"," 0132",",,W"," 0119",",,W","  261",",,W",,,"  240",",,W","  240",",,W","   80",",,W","  103",",,W",,,,,,,,,,,,
"USW00093765","2000-08-06","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    3",",,W,",,,,,"  300",",,W","  228",",,W","   38",",,W"," 2313",",,W"," 2155",",,W","  267",",,W","    0",",,W","  220",",,W","  210",",,W","   80",",,W","   94",",,W",,,,,,,,,,,,
"USW00093765","2000-08-07","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  311",",,W","  278",",,W","   70",",,W"," 1536",",,W"," 1453",",,W","  294",",,W",,,"  210",",,W","  220",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,
"USW00093765","2000-08-08","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  311",",,W","  278",",,W","   64",",,W"," 1517",",,W"," 1517",",,W","  294",",,W",,,"  200",",,W","  210",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,
"USW00093765","2000-08-09","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  311",",,W","  256",",,W","   57",",,W"," 1341",",,W"," 1340",",,W","  283",",,W",,,"  210",",,W","  200",",,W","   80",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2000-08-10","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,",,,,,"  339",",,W","  250",",,W","   30",",,W"," 1515",",,W"," 1513",",,W","  294",",,W",,,"  220",",,W","  220",",,W","   63",",,W","   67",",,W",,,,,,,,,,,,
"USW00093765","2000-08-11","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  317",",,W","  239",",,W","   33",",,W"," 2143",",,W"," 2146",",,W","  278",",,W",,,"  260",",,W","  250",",,W","   80",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2000-08-12","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  306",",,W","  217",",,W","   31",",,W"," 1631",",,W"," 1631",",,W","  261",",,W",,,"   10",",,W","   10",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,
"USW00093765","2000-08-13","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   18",",,W,",,,,,"  289",",,W","  200",",,W","   33",",,W"," 1523",",,W"," 1523",",,W","  244",",,W",,,"  290",",,W","  290",",,W","  112",",,W","  130",",,W",,,,,,,,,,,,
"USW00093765","2000-08-14","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  294",",,W","  189",",,W","   41",",,W"," 1022",",,W"," 1030",",,W","  244",",,W",,,"  320",",,W","  330",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,
"USW00093765","2000-08-15","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  306",",,W","  200",",,W","   36",",,W"," 1648",",,W"," 1650",",,W","  256",",,W",,,"  200",",,W","  210",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,
"USW00093765","2000-08-16","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   79",",,W,",,,,,"  300",",,W","  200",",,W","   56",",,W"," 2320",",,W"," 2320",",,W","  250",",,W",,,"   10",",,W","  360",",,W","  139",",,W","  192",",,W",,,,,,,,,,,,
"USW00093765","2000-08-17","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,",,,,,"  300",",,W","  211",",,W","   30",",,W"," 0117",",,W"," 0116",",,W","  256",",,W",,,"  200",",,W","  200",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,
"USW00093765","2000-08-18","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  142",",,W,",,,,,"  306",",,W","  217",",,W","   46",",,W"," 1922",",,W"," 1920",",,W","  261",",,W",,,"  330",",,W","  310",",,W","  156",",,W","  179",",,W",,,,,,,,,,,,
"USW00093765","2000-08-19","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  283",",,W","  217",",,W","   45",",,W"," 0920",",,W"," 1019",",,W","  250",",,W",,,"   20",",,W","   30",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,
"USW00093765","2000-08-20","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  272",",,W","  189",",,W","   36",",,W"," 1042",",,W"," 1201",",,W","  233",",,W",,,"   30",",,W","   20",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2000-08-21","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  261",",,W","  189",",,W","   49",",,W"," 1112",",,W"," 1150",",,W","  228",",,W",,,"   10",",,W","   20",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,
"USW00093765","2000-08-22","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,",,,,,"  272",",,W","  189",",,W","   30",",,W"," 1321",",,W"," 1514",",,W","  233",",,W",,,"   60",",,W","   80",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,
"USW00093765","2000-08-23","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  283",",,W","  217",",,W","   38",",,W"," 2359",",,W"," 1508",",,W","  250",",,W",,,"  220",",,W","  200",",,W","   67",",,W","   80",",,W",,,,,,,,,,,,
"USW00093765","2000-08-24","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  254",",,W,",,,,,"  306",",,W","  222",",,W","   67",",,W"," 2101",",,W"," 2100",",,W","  267",",,W",,,"   50",",,W","   60",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,
"USW00093765","2000-08-25","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  305",",,W,",,,,,"  278",",,W","  211",",,W",,," 1321",",,W"," 1321",",,W","  244",",,W",,,"  270",",,W","  260",",,W","   72",",,W","   76",",,W",,,,,,,,,,,,
"USW00093765","2000-08-26","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  283",",,W","  211",",,W","   26",",,W"," 1429",",,W"," 1531",",,W","  250",",,W",,,"  150",",,W","  140",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,
"USW00093765","2000-08-27","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,",,,,,"  294",",,W","  228",",,W","   42",",,W"," 2342",",,W"," 2341",",,W","  261",",,W",,,"  230",",,W","  220",",,W","  125",",,W","  165",",,W",,,,,,,,,,,,
"USW00093765","2000-08-28","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   64",",,W,",,,,,"  283",",,W","  211",",,W","   26",",,W"," 2357",",,W"," 0004",",,W","  250",",,W",,,"  230",",,W","  240",",,W","   98",",,W","  112",",,W",,,,,,,,,,,,
"USW00093765","2000-08-29","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   81",",,W,",,,,,"  278",",,W","  228",",,W","   33",",,W"," 1514",",,W"," 1513",",,W","  256",",,W",,,"  130",",,W","  110",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2000-08-30","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  348",",,W,",,,,,"  300",",,W","  222",",,W","   51",",,W"," 0502",",,W"," 0630",",,W","  261",",,W",,,"   70",",,W","  100",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,
"USW00093765","2000-08-31","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,",,,,,"  300",",,W","  261",",,W","   39",",,W"," 1407",",,W"," 1408",",,W","  283",",,W",,,"  160",",,W","  160",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2000-09-02","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  306",",,W","  250",",,W","   39",",,W"," 1951",",,W"," 1950",",,W","  278",",,W",,,"  200",",,W","  200",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2000-09-03","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   53",",,W,",,,,,"  294",",,W","  250",",,W","   40",",,W"," 1317",",,W"," 1317",",,W","  272",",,W",,,"  230",",,W","  220",",,W","   72",",,W","   80",",,W",,,,,,,,,,,,
"USW00093765","2000-09-04","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  155",",,W,",,,,,"  289",",,W","  239",",,W","   45",",,W"," 0825",",,W"," 0824",",,W","  267",",,W",,,"  240",",,W","  240",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,
"USW00093765","2000-09-05","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  610",",,W,",,,,,"  256",",,W","  217",",,W","   55",",,W"," 1500",",,W"," 1459",",,W","  239",",,W",,,"   20",",,W","   10",",,W","  143",",,W","  170",",,W",,,,,,,,,,,,
"USW00093765","2000-09-06","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   36",",,W,",,,,,"  244",",,W","  206",",,W","   78",",,W"," 0335",",,W"," 0313",",,W","  228",",,W",,,"   20",",,W","   20",",,W","  112",",,W","  156",",,W",,,,,,,,,,,,
"USW00093765","2000-09-07","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  278",",,W","  211",",,W","   61",",,W"," 1029",",,W"," 1035",",,W","  244",",,W",,,"   40",",,W","   30",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,
"USW00093765","2000-09-08","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  289",",,W","  206",",,W","   34",",,W"," 1025",",,W"," 1048",",,W","  250",",,W",,,"   90",",,W","   50",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2000-09-09","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  294",",,W","  206",",,W","   24",",,W"," 1125",",,W"," 1116",",,W","  250",",,W",,,"   60",",,W","   90",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,
"USW00093765","2000-09-10","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  289",",,W","  183",",,W","   26",",,W"," 1118",",,W"," 1118",",,W","  239",",,W",,,"   20",",,W","   20",",,W","   67",",,W","   80",",,W",,,,,,,,,,,,
"USW00093765","2000-09-11","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  300",",,W","  211",",,W","   36",",,W"," 1105",",,W"," 1104",",,W","  256",",,W",,,"   20",",,W","   20",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,
"USW00093765","2000-09-12","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  306",",,W","  222",",,W","   27",",,W"," 1421",",,W"," 1121",",,W","  267",",,W",,,"   90",",,W","  100",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,
"USW00093765","2000-09-13","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  317",",,W","  228",",,W","   24",",,W"," 1254",",,W"," 1253",",,W","  272",",,W",,,"   30",",,W","   10",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2000-09-14","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  300",",,W","  217",",,W","   24",",,W"," 1249",",,W"," 1248",",,W","  261",",,W",,,"  130",",,W","  130",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,
"USW00093765","2000-09-15","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  311",",,W","  206",",,W","   48",",,W"," 0839",",,W"," 2115",",,W","  261",",,W",,,"  230",",,W","  360",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,
"USW00093765","2000-09-16","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  239",",,W","  150",",,W","   40",",,W"," 0825",",,W"," 0827",",,W","  194",",,W",,,"   10",",,W","   10",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,
"USW00093765","2000-09-17","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  244",",,W","  150",",,W","   34",",,W"," 1038",",,W"," 1036",",,W","  200",",,W",,,"   30",",,W","   30",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,
"USW00093765","2000-09-18","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  508",",,W,",,,,,"  261",",,W","  200",",,W","   36",",,W"," 1421",",,W"," 1421",",,W","  233",",,W",,,"  100",",,W","  110",",,W","   80",",,W","  112",",,W",,,,,,,,,,,,
"USW00093765","2000-09-19","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   41",",,W,",,,,,"  267",",,W","  222",",,W","   72",",,W"," 0657",",,W"," 0645",",,W","  244",",,W",,,"  220",",,W","  230",",,W","  125",",,W","  156",",,W",,,,,,,,,,,,
"USW00093765","2000-09-20","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  283",",,W","  228",",,W","   46",",,W"," 1500",",,W"," 1510",",,W","  256",",,W","    0",",,W","  210",",,W","  210",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,
"USW00093765","2000-09-21","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   10",",,W,",,,,,"  294",",,W","  250",",,W","   52",",,W"," 1122",",,W"," 1121",",,W","  272",",,W","    0",",,W","  220",",,W","  220",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,
"USW00093765","2000-09-22","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   99",",,W,",,,,,"  289",",,W","  228",",,W","   31",",,W"," 0832",",,W"," 0847",",,W","  261",",,W","    0",",,W","   70",",,W","   80",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,
"USW00093765","2000-09-23","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  254",",,W,",,,,,"  256",",,W","  233",",,W","   49",",,W"," 1421",",,W"," 1420",",,W","  244",",,W","    0",",,W","  170",",,W","  170",",,W","  139",",,W","  179",",,W",,,,,,,,,,,,
"USW00093765","2000-09-24","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  283",",,W","  228",",,W","   44",",,W"," 1415",",,W"," 1333",",,W","  256",",,W",,,"  210",",,W","  230",",,W","   80",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2000-09-25","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,",,,,,"  294",",,W","  244",",,W","   46",",,W"," 2022",",,W"," 2022",",,W","  272",",,W",,,"  220",",,W","  220",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,
"USW00093765","2000-09-26","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   43",",,W,",,,,,"  272",",,W","  150",",,W","   60",",,W"," 0319",",,W"," 0322",",,W","  211",",,W",,,"  220",",,W","  220",",,W","  116",",,W","  134",",,W",,,,,,,,,,,,
"USW00093765","2000-09-27","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,",,,,,"  228",",,W","  144",",,W","   46",",,W"," 0607",",,W"," 0607",",,W","  189",",,W",,,"  340",",,W","  330",",,W","   98",",,W","  107",",,W",,,,,,,,,,,,
"USW00093765","2000-09-28","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  239",",,W","  139",",,W","   39",",,W"," 1438",",,W"," 1448",",,W","  189",",,W","    0",",,W","   20",",,W","   40",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,
"USW00093765","2000-09-29","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  250",",,W","  172",",,W","   69",",,W"," 1457",",,W"," 1423",",,W","  211",",,W","    0",",,W","   30",",,W","   30",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,
"USW00093765","2000-09-30","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  261",",,W","  189",",,W","   60",",,W"," 1310",",,W"," 1245",",,W","  228",",,W","    0",",,W","   60",",,W","   60",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,
"USW00093765","2000-10-01","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   36",",,W,",,,,,"  228",",,W","  194",",,W","   67",",,W"," 1718",",,W"," 1641",",,W","  211",",,W",,,"   10",",,W","   10",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,
"USW00093765","2000-10-02","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  267",",,W","  172",",,W","   38",",,W"," 1301",",,W"," 0412",",,W","  222",",,W",,,"  360",",,W","  360",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2000-10-03","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  261",",,W","  161",",,W","   37",",,W"," 1426",",,W"," 1425",",,W","  211",",,W",,,"  230",",,W","  230",",,W","   80",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2000-10-04","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  278",",,W","  183",",,W","   25",",,W"," 1607",",,W"," 1604",",,W","  233",",,W","    0",",,W","  190",",,W","  190",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,
"USW00093765","2000-10-05","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    5",",,W,",,,,,"  283",",,W","  183",",,W","   15",",,W"," 1518",",,W"," 1517",",,W","  233",",,W","    0",",,W","  160",",,W","  160",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,
"USW00093765","2000-10-06","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,",,,,,"  278",",,W","  200",",,W","   31",",,W"," 1429",",,W"," 1423",",,W","  239",",,W","    0",",,W","  210",",,W","  210",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,
"USW00093765","2000-10-07","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   15",",,W,",,,,,"  250",",,W","  144",",,W","   46",",,W"," 0112",",,W"," 0111",",,W","  200",",,W","    0",",,W","   20",",,W","  360",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,
"USW00093765","2000-10-08","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   10",",,W,",,,,,"  167",",,W","   83",",,W","   59",",,W"," 1553",",,W"," 1552",",,W","  128",",,W","    0",",,W","  360",",,W","  360",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,
